english,german,similarity
"Even if our business environment continues to remain challenging due to economic uncertainty and prolonged low interest rates, our strategy combined with our globally diversified business model, strong balance sheet, and highly qualified and dedicated employees provide a solid base for resilience and profitable growth.","Auch wenn unser geschäftliches Umfeld aufgrund der wirtschaftlichen Unsicherheit und anhaltend niedriger Zinsen schwierig bleibt, bietet unsere Strategie in Kombination mit unserem global diversifizierten Geschäftsmodell, unserer Bilanzstärke und unseren hochqualifizierten und engagierten Mitarbeitern eine solide Basis für Resilienz und rentables Wachstum.",0.8806858062744141
We are working hard to be prepared for what lies ahead.,"Wir arbei- ten hart, um auf das vorbereitet zu sein, was vor uns liegt.",0.8774210810661316
"In the financial year 2020, the Supervisory Board held six regular meetings as well as one extraordinary meeting.",Im Geschäftsjahr 2020 hielt der Aufsichtsrat sechs reguläre Sitzungen sowie eine außerordentliche Sitzung ab.,0.9297453761100769
"The regular meetings took place in February, March, May, June, September, and December, and the extraordinary meeting took place in April.","Die regulären Sitzungen fanden im Februar, März, Mai, Juni, September und Dezember statt, die außerordentliche Sitzung im April.",0.9602175354957581
"The Board of Management informed the Supervisory Board on the course of business as well as on the development of Allianz SE and the Allianz Group, including deviations in actual business developments from the planning.","Der Vorstand informierte über den Gang der Geschäfte sowie die Entwicklung der Allianz SE und des Allianz Konzerns, einschließlich der Abweichungen des tatsächlichen Geschäftsverlaufs von der Planung.",0.9117427468299866
"Other focal points of reporting, in addition to the status and impact of the COVID-19 pandemic, were strategic topics such as the implementation of the Allianz strategy “Simplicity Wins” with its three pillars “Outperform”, “Transform” and “Rebalance”, the risk strategy, the Allianz Customer Model (ACM), and the IT strategy.","Weitere Schwerpunkte der Berichterstattung neben dem Stand und den Auswirkungen der COVID-19-Pandemie waren strategische Themen, wie die Umsetzung der Allianz Strategie „Simplicity Wins“ mit den drei Säulen „Outperform“, „Transform“ und „Rebalance“, die Risikostrategie, das Allianz Customer Model (ACM) und die IT- Strategie.",0.9491806626319885
"In addition, the Supervisory Board was intensively involved in the Board of Management’s planning for both the fiscal year 2021 and the three-year period from 2021 to 2023.",Zudem befasste sich der Aufsichtsrat ausführlich mit der Planung des Vorstands für das Geschäftsjahr 2021 und der Drei-Jahres-Planung 2021 bis 2023.,0.8978029489517212
Implications of Brexit for Allianz and the trade conflict between the United States and China were other ongoing topics.,Auswirkungen des Brexit auf die Allianz und der Handelskonflikt zwischen den USA und China waren weitere laufende Themen.,0.8552094101905823
"Furthermore, the Supervisory Board dealt in depth with personnel matters relating to the Board of Management, the requirements of the new German Corporate Governance Code, which came into effect in 2020, and the Act Implementing the Second Shareholders’ Rights Directive (ARUG II).",Daneben beschäftigte sich der Aufsichtsrat umfassend mit Vorstandspersonalien und den Anforderungen des 2020 in Kraft getretenen neuen Deutschen Corporate Governance Kodex sowie dem Gesetz zur Umsetzung der zweiten Aktionärsrechterichtlinie (ARUG II).,0.885448694229126
"Further, the Supervisory Board discussed the sustainability concept (ESG concept) of the Allianz Group with the Board of Management and debated its adequate treatment in the context of the work of the Supervisory Board.",Zudem diskutierte der Aufsichtsrat mit dem Vorstand das Nachhaltig- keitskonzept (ESG-Konzept) des Allianz Konzerns und beriet sich über die adäquate Behandlung im Rahmen der Aufsichtsratsarbeit.,0.9225524067878723
"The appointed audit firm, PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft (PwC), Munich, reported in detail on the preliminary results of their audit.","Die beauftragte Pricewaterhouse- Coopers GmbH Wirtschaftsprüfungsgesellschaft (PwC), München, berichtete ausführlich über das vorläufige Ergebnis der Abschlussprüfung.",0.9179039001464844
The Supervisory Board also dealt with the remuneration systems for the Board of Management and the Supervisory Board and received reports on the strategy of Allianz Partners and the IT strategy.,Weiter beschäftigte sich der Aufsichtsrat mit den Vergütungssystemen für Vorstand und Aufsichtsrat und ließ sich zur Strategie von Allianz Partners sowie der IT-Strategie berichten.,0.8956490755081177
The Supervisory Board further received reports on the strategy in the area of “business customers” as well as the Allianz X investment unit.,Ferner ließ sich der Aufsichtsrat über die Strategie im Bereich „Geschäftskunden“ sowie der Investmenteinheit Allianz X berichten.,0.8810858726501465
"Furthermore, the Supervisory Board discussed the succession planning for the Board of Management.",Ferner befasste sich der Aufsichtsrat mit der Vorstandsnachfolgeplanung.,0.8685406446456909
"In an extraordinary conference call meeting on 2 April 2020, the Board of Management first reported on the impact of the COVID-19 pandemic on employees, distributors and customers, the financial situation and the planned dividend payment.","April 2020 berichtete der Vorstand zunächst über die Aus- wirkungen der COVID-19-Pandemie auf die Mitarbeiter, Vertriebspartner und Kunden, die finanzielle Situation und die geplante Dividendenzahlung.",0.8710393309593201
The specific succession planning for the Board of Management was also discussed further at this meeting.,Auch wurde in dieser Sitzung die konkrete Vorstandsnachfolgeplanung weiter diskutiert.,0.9125891327857971
"In the meeting of 25 June 2020, the Board of Management first reported in detail on the course of business in fiscal year 2020 to date and provided an outlook on the expected half-year results.",Juni 2020 berichtete der Vorstand zunächst ausführlich über den bisherigen Geschäfts- verlauf des Geschäftsjahres 2020 und gab einen Ausblick auf die erwarteten Halbjahresergebnisse.,0.8930222988128662
"In addition, the Board of Management reported on various M&A activities, such as the acquisition of the property insurance business of SulAmérica in Brazil, and the cooperation in the bancassurance channel with BBVA in Spain.","Ferner berichtete der Vorstand zu verschiedenen M&A-Aktivitäten, wie den Erwerb des Sachversicherungsgeschäfts der SulAmérica in Brasilien und der Kooperation im Bankvertrieb mit der BBVA in Spanien.",0.9077531695365906
"Furthermore, the Board of Management reported on the impact of the COVID-19 pandemic on Allianz Group employees and the individual business units, business closure and business interruption insurance and reinsurance.","Zudem berichtete er zu den Auswirkungen der COVID-19-Pandemie auf die Mitarbeiter des Allianz Konzerns und die einzelnen Geschäftsbereiche, die Betriebsschließungs- und Betriebsunterbrechungsversicherung und die Rückversicherung.",0.9003079533576965
Other topics covered in the report were the current status of the cyber security insurance business and Allianz’s ESG concept and related reporting.,Weitere Berichtsgegenstände waren der aktuelle Stand im Cyber-Security-Versicherungsgeschäft und das ESG-Konzept der Allianz sowie die entsprechende Berichterstattung.,0.8699674606323242
"The Supervisory Board discussed the overall economic impact of the COVID-19 pandemic, including the consequences for the insurance industry.","Eingehend beschäftigte sich der Aufsichtsrat mit den gesamtwirtschaftlichen Auswirkungen der COVID-19-Pandemie, einschließlich der Folgen für die Versicherungswirtschaft.",0.910494863986969
"In addition, the Board of Management provided its regular status report on the issue of cyber risk security as well as the life insurance business strategy.",Zudem erstattete der Vorstand den turnusmäßigen Statusbericht zum Thema Cyber Risk Security sowie zur Strategie im Lebensversicherungsgeschäft.,0.8869019746780396
"The mandates of Mr. de la Sota and Mr. Terzariol, which were to expire at the end of 2020, were extended by five years, and the mandate of Mr. Balbinot, which was also expiring, was extended by two years.","Die zum Jahresende 2020 auslaufenden Mandate der Herren de la Sota und Terzariol wurden um fünf Jahre, das ebenfalls auslaufende Mandat von Herrn Balbinot wurde um zwei Jahre verlängert.",0.897807776927948
"Finally, the Supervisory Board reviewed the key criteria for the selection of Board of Management members and amended them accordingly by the competencies leadership, employee engagement and change management.","Schließlich überprüfte der Aufsichtsrat die wesent- lichen Kriterien zur Auswahl von Vorstandsmitgliedern und ergänzte diese entsprechend um die Kompetenzen Führungsstärke, Mitarbeiter Engagement und Veränderungsmanagement.",0.8932095766067505
The meeting on 25 September 2020 focused on the continuation of the presentation on the strategic direction of Allianz Group and Allianz SE (solo).,September 2020 bildete die Fortsetzung der Präsentation zur strategischen Ausrichtung des Allianz Konzerns und der Allianz SE (Solo).,0.8712959289550781
The main focus here was on implementation under the slogan “Simply Deliver” and the definition of priorities within the framework of the Allianz strategy.,Hierbei stand insbesondere die Umsetzung unter dem Schlagwort „Simply Deliver“ sowie die Definition von Prioritäten im Rahmen der Allianz Strategie im Vordergrund.,0.8759067058563232
"In this context, the key HR initiatives to support the strategy were also presented.",In diesem Zusammenhang wurden auch die zentralen HR-Initiativen zur Unterstützung der Strategie präsentiert.,0.8927571177482605
"The Supervisory Board also discussed the transformation at Allianz Global Investors, corporate governance issues and the self-evaluation of the Supervisory Board required by supervisory law and the development plan drawn up on this basis.","Ferner beschäftigte sich der Aufsichtsrat mit der Transformation bei Allianz Global Investors, Corporate Gover- nance Themen sowie der aufsichtsrechtlich geforderten Selbstevaluation des Aufsichtsrats und dem darauf auf- bauenden Entwicklungsplan.",0.8910833597183228
"In addition, the status of the COVID-19 pandemic and the Board of Management’s measures with respect to the handling of the second wave of infections were in focus of the discussion.",Daneben stand auch der aktuelle Stand der COVID-19-Pandemie und die Maßnahmen des Vorstands hinsichtlich des Umgangs mit der zweiten Infektionswelle im Fokus der Diskussion.,0.9020346999168396
"Furthermore, the Supervisory Board discussed the planning for fiscal year 2021 and the three-year plan for 2021 to 2023.",Ferner behandelte der Aufsichtsrat die Pla- nung für das Geschäftsjahr 2021 und die Drei-Jahres-Planung 2021 bis 2023.,0.9344987869262695
In the context of the three-year plan the Board of Management reported on the updated risk strategy.,Im Rahmen der Drei-Jahres-Planung berichtete der Vorstand auch über die aktualisierte Risikostrategie.,0.9093875288963318
"In addition, the Board of Manage- ment provided a status report on the issue of cyber risk security.",Der Vorstand erstattete zudem einen Status- bericht zum Thema Cyber Risk Security.,0.872078001499176
The system of Supervisory Board remuneration was also reviewed for appropriateness on the basis of an external benchmark analysis.,Auch das System der Aufsichtsratsvergütung wurde auf Basis einer externen Benchmark-Analyse auf Angemessenheit überprüft.,0.9187166690826416
"Furthermore, the Supervisory Board set targets for the variable remuneration of members of the Board of Management for 2021.",Außerdem setzte der Aufsichtsrat die Ziele für die variable Vergütung der Vorstandsmitglieder für 2021 fest.,0.9253053665161133
"Finally, the results of this year’s efficiency review of the Supervisory Board’s activities were addressed.",Schließlich wurden die Ergebnisse der dies- jährigen Effizienzprüfung der Aufsichtsratstätigkeit behandelt.,0.9188649654388428
"In doing so, the Committee primarily dealt with corporate governance topics, the preparations for the AGM, the Supervisory Board self-evaluation as required by supervisory law and associated development plan, and the efficiency review of the Supervisory Board.","Dabei beschäftigte sich der Ausschuss vor allem mit Corporate-Governance-Fragen, der Vorbereitung der ordentlichen Hauptversammlung, der aufsichtsrechtlich geforderten Selbstevaluation des Aufsichtsrats und dem darauf aufbauenden Entwicklungsplan sowie der Effizienzprüfung des Aufsichtsrats.",0.8557583093643188
"In November, the Standing Committee gave its approval by written procedure to the exclusion of subscription rights in connection with the issue of certain financial instruments (Perpetual Fixed Rate Resettable Restricted Tier 1 bonds).",Im November erteilte der Ständige Ausschuss im schriftlichen Verfahren die Zustimmung zum Bezugsrechtsausschluss bei der Ausgabe von bestimmten Finanzinstrumenten (Perpetual Fixed Rate Resettable Restricted Tier-1-Schuldverschreibungen).,0.9057998061180115
"The Personnel Committee held six meetings in 2020 and dealt in detail with the succession to the Board of Manage- ment for Dr. Mascher and Mr. Peiris as well as the extension to the mandates of Mr. Balbinot, Mr. de la Sota and Mr. Terzariol.","Der Personalausschuss befasste sich 2020 in sechs Sitzungen eingehend mit der Nachfolge im Vorstand für die Herren Dr. Mascher und Peiris sowie den Mandatsverlängerungen der Herren Balbinot, de la Sota und Terzariol.",0.9174655079841614
The Audit Committee held six regular meetings in 2020.,Der Prüfungsausschuss hielt 2020 sechs Sitzungen ab.,0.8825733661651611
One focus of the Audit Committee’s activities was the regular review of the impact of the COVID-19 pandemic on all areas of the Allianz Group.,Einen Schwerpunkt der Tätigkeit des Prüfungs- ausschusses bildete die regelmäßige Befassung mit den Auswirkungen der COVID-19-Pandemie auf sämtliche Bereiche des Allianz Konzerns.,0.9288725256919861
"In addition, it discussed in depth the compliance system, the internal audit system, and the financial reporting processes as well as the respective internal controls and held intensive discussions with the Board of Management on short and midterm measures to improve and further develop systems and processes.","Darüber hinaus befasste sich der Ausschuss eingehend mit dem Compliance-System, dem internen Revisionssystem sowie mit dem Rechnungslegungsprozess und den internen Kontrollen im Rahmen der Finanz- berichterstattung und diskutierte mit dem Vorstand intensiv über kurz- und mittelfristige Maßnahmen zur Verbes- serung und Weiterentwicklung der Systeme und Prozesse.",0.9049729704856873
"At all regular meetings reports on legal and compliance issues in the Group, including lawsuits filed against Allianz Global Investors in a court in New York, as well as on the work of the Internal Audit department were discussed in detail.","In sämtlichen regulären Sitzungen erfolgten Berichte über Rechts- und Compliance-Themen im Konzern, einschließlich der gegen Allianz Global Investors vor einem Gericht in New York eingereichten Klagen, sowie über die Arbeit der Revisionsabteilung, welche jeweils ausführlich diskutiert wurden.",0.9110032916069031
"In addition, the Audit Committee discussed the internal audit plan for 2021 and had the head of the Group Taxation Department explain the processes and procedures for tax compliance.",Zudem befasste sich der Prüfungsausschuss mit dem Prüfungsplan der internen Revision für 2021 und ließ sich vom Leiter der Konzernsteuerabteilung die Prozesse und Verfahren zur Einhaltung der Tax-Compliance erläutern.,0.9239932298660278
"In both meetings, the committee discussed the current risk situation of the Allianz Group and Allianz SE with the Board of Management.",In beiden Sitzungen beriet der Ausschuss mit dem Vorstand die aktuelle Risikosituation des Allianz Konzerns und der Allianz SE.,0.9103028178215027
"The committee took a detailed look at the risk strategy, including risk appetite and capital management, the external rating as well as the effectiveness of the risk management system for the Allianz Group and Allianz SE.","Der Ausschuss befasste sich eingehend mit der Risikostrategie und -neigung, dem Kapitalmanagement, dem externen Rating sowie der Wirksamkeit des Risikomanagementsystems für den Allianz Konzern und die Allianz SE.",0.9123582243919373
"Other matters for discussion were the report on Allianz’s own risk and solvency assessment (ORSA), and the changes to the internal Solvency II model.",Weitere Diskussionsthemen waren der Bericht über die unternehmenseigene Risiko- und Solvabilitätsbeurteilung (ORSA) sowie Änderungen am internen Solvency-II-Modell.,0.9498350620269775
"Moreover, the Risk Committee intensively discussed the consequences of the COVID-19 pandemic with regard to business develop- ment and the risk situation.",Zudem hat sich der Risikoausschuss intensiv mit den Folgen der COVID-19-Pandemie mit Blick auf Geschäftsverlauf und Risiko- situation beschäftigt.,0.8989894390106201
The Technology Committee held two meetings in the fiscal year 2020 in which it continued to discuss the compre- hensive IT transformation.,"Der Technologieausschuss hielt im Geschäftsjahr 2020 zwei Sitzungen ab, in denen er sich weiterführend mit der umfassenden IT-Transformation beschäftigte.",0.9249123930931091
"In its first meeting, in addition to an update on the IT strategy, the committee looked in particular at Allianz’s “Data Fitness” – a program that analyses the completeness, quality and accessibility of data.","In seiner ersten Sitzung betrachtete der Ausschuss neben einem Update zur IT-Strategie insbesondere die „Data Fitness“ der Allianz – ein Programm, welches die Vollständigkeit, Qualität und den Zugang zu Daten analysiert.",0.9547528624534607
"In addition, the committee discussed how to deal with disruptive trends in a forward-looking way and how to integrate them into the business model.",Darüber hinaus diskutierte der Ausschuss den Umgang mit zukunftsweisenden disruptiven Trends und deren Integration in das Geschäftsmodell.,0.8888681530952454
"In the second meeting, the Technology Committee discussed the progress of key strategic IT transformation initiatives, such as the implementation of the Business Master Platform (BMP), the legacy system decommissioning strategy, and infrastructure modernization.","In der zweiten Sitzung thematisierte der Technologieausschuss den Fortschritt der wesentlichen strategischen IT-Transformationsinitiativen, wie zum Beispiel die Umsetzung der Business Master Plattform (BMP), die Strategie zur Abschaltung von Alt- Systemen und die Modernisierung der Infrastruktur.",0.9481900334358215
"Furthermore, against the background of the many initiatives, the objectives and planning for the next three years were discussed.",Weiterhin wurde vor dem Hintergrund der vielfältigen Initiativen das Zielbild und die Planung der kommenden drei Jahre erörtert.,0.9479480981826782
"At one meeting in the fiscal year 2020, the Nomination Committee reviewed the objectives for the composition of the Supervisory Board and its actual composition.",Der Nominierungsausschuss hat in einer Sitzung im Geschäftsjahr 2020 die Ziele für die Zusammensetzung des Aufsichtsrats sowie die tatsächliche Zusammensetzung des Aufsichtsrats überprüft.,0.9139611124992371
The annual financial statements of Allianz SE were prepared in accordance with German law and accounting standards.,Der Jahresabschluss der Allianz SE wurde nach Maßgabe des deutschen Rechts und Rechnungslegungs- standards erstellt.,0.8626371622085571
PwC performed a review of the half-yearly financial report.,Den Halbjahresfinanzbericht hat PwC einer prüferischen Durchsicht unterzogen.,0.8880982398986816
The Supervisory Board would like to express its special thanks to all Allianz Group employees for their great personal commitment over the past fiscal year under the difficult conditions caused by the pandemic.,Allen Mitarbeiterinnen und Mitarbeitern des Allianz Konzerns spricht der Aufsichtsrat für ihren großen persönlichen Einsatz im abgelaufenen Geschäftsjahr unter den pandemiebedingt schwierigen Rahmenbedingungen seinen ganz besonderen Dank aus.,0.8612780570983887
"ASSURANCE ENGAGEMENT OF THE COMBINED SEPARATE NON-FINANCIAL REPORT In the financial year 2020, the company was required to issue a separate non-financial report.",PRÜFUNG DES ZUSAMMENGEFASSTEN GESONDERTEN NICHTFINANZIELLEN BERICHTS Für das Geschäftsjahr 2020 hat die Gesellschaft einen Gesonderten Nichtfinanziellen Bericht zu erstatten.,0.8666574954986572
"Membership in comparable1 supervisory bodies Membership in Group bodies Allianz France S.A. 1_Generally, we regard memberships in other supervisory bodies as comparable if the company is listed on a stock exchange or has more than 500 employees.","Mitgliedschaft in vergleichbaren1 Kontrollgremien Konzernmandate Allianz France S.A. 1_Mandate in anderen Kontrollgremien sehen wir in der Regel dann als vergleichbar an, wenn das Unternehmen börsennotiert ist oder mehr als 500 Mitarbeiter hat.",0.9084293842315674
"Insurance German Speaking Countries and Central & Eastern Europe Membership in other statutory supervisory boards and SE administrative boards in Germany EUROKAI GmbH & Co. KGaA Membership in Group bodies Allianz Beratungs- und Vertriebs-AG (Chairman) Allianz Lebensversicherungs-AG (Chairman) Allianz Private Krankenversicherungs-AG (Chairman) Allianz Versicherungs-AG (Chairman) Membership in comparable1 supervisory bodies Membership in Group bodies Allianz Suisse Lebensversicherungs-Gesellschaft AG since 28 April 2020 Allianz Suisse Versicherungs-Gesellschaft AG since 28 April 2020 Operations, Allianz Services Membership in other statutory supervisory boards and SE administrative boards in Germany Membership in Group bodies Allianz Technology SE (Chairwoman) Membership in comparable1 supervisory bodies Membership in Group bodies Allianz Partners S.A.S.",Insurance German Speaking Countries and Central & Eastern Europe Mitgliedschaft in gesetzlich zu bildenden inländischen Aufsichtsräten und SE-Verwaltungsräten EUROKAI GmbH & Co. KGaA Konzernmandate Allianz Beratungs- und Vertriebs-AG (Vorsitzender) Allianz Lebensversicherungs-AG (Vorsitzender) Allianz Private Krankenversicherungs-AG (Vorsitzender) Allianz Versicherungs-AG (Vorsitzender) Mitgliedschaft in vergleichbaren1 Kontrollgremien Konzernmandate Allianz Suisse Lebensversicherungs-Gesellschaft AG seit 28.,0.9387861490249634
The Corporate Constitution of Allianz SE is laid down in its Statutes.,Die Unternehmensverfassung der Allianz SE ist in deren Satzung niedergelegt.,0.9294202327728271
"Furthermore, Solvency II requires the publication of qualitative and quantitative information including a market value balance sheet.",Ferner verlangt Solvency II die Veröffentlichung von qualitativen und quantitativen Informationen inklusive einer Markt- wertbilanz.,0.935859203338623
"The Board of Management is responsible for setting business objectives and the strategic direction, for coordinating and supervising the operating entities, and for implementing and overseeing an effi- cient risk management system.","Der Vorstand legt die Unternehmensziele und die strategische Ausrichtung fest, steuert und überwacht die operativen Einheiten und sorgt für die Einrichtung und Überwachung eines effizienten Risiko- managementsystems.",0.8586685061454773
Board of Management meetings are led by the Chairman.,Die Vorstandssitzungen werden vom Vorstandsvorsitzenden gelei- tet.,0.8742206692695618
The Board makes decisions by a simple majority of participating members.,Der Gesamtvorstand entscheidet durch Beschluss mit der einfachen Mehrheit der teilneh- menden Mitglieder.,0.8777340054512024
"BOARD OF MANAGEMENT AND GROUP COMMITTEES In the financial year 2020, the following Board of Management com- mittees were in place: GROUP FINANCE AND RISK COMMITTEE Giulio Terzariol (Chairman), Niran Peiris, Dr. Klaus-Peter Röhler, Dr. Günther Thallinger.","Im Geschäftsjahr 2020 bestanden folgende Vorstandsausschüsse: GROUP FINANCE AND RISK COMMITTEE Giulio Terzariol (Vorsitz), Niran Peiris, Dr. Klaus-Peter Röhler, Dr. Günther Thallinger.",0.943117618560791
"Preparing the capital and liquidity planning for the Group and Allianz SE, implementing and overseeing the principles of group-wide capital and liquidity management as well as risk standards and preparing risk strategy.","Vorbereitung der Kapital- und Liquiditätsplanung des Konzerns und der Allianz SE, Umsetzung und Überwachung der Grundsätze des konzernweiten Kapital- und Liquiditätsmanagements sowie der Risikostandards und die Vorbereitung der Risiko- strategie.",0.9422213435173035
"This includes, in particular, significant individual financing transactions and guidelines for derivatives, Group financing and internal Group capital management as well as establishing and overseeing a group-wide risk management and monitoring system including stress tests.","Dazu zählen insbesondere wesentliche Finanztransaktionen und Richtlinien für das Derivategeschäft, die Konzernfinanzierung und das konzerninterne Kapitalmanagement sowie die Einrichtung und Überwachung eines konzern- weiten Risikomanagement- und Risikoüberwa- chungssystems einschließlich Stresstests.",0.8806321024894714
"Dr. Christof Mascher (Chairman), Niran Peiris, Dr. Klaus-Peter Röhler, Ivan de la Sota, Giulio Terzariol, Dr. Günther Thallinger.","GROUP IT COMMITTEE Dr. Christof Mascher (Vorsitz), Niran Peiris, Dr. Klaus-Peter Röhler, Ivan de la Sota, Giulio Terzariol, Dr. Günther Thallinger.",0.8797420859336853
"Developing and proposing a group-wide IT strategy, monitoring its implementation and, approving local and group-wide IT investments as well as reviewing and overseeing individual IT projects.","Entwicklung und Vorschlag einer konzernweiten IT-Strategie, Überwachung von deren Implemen- tierung und Entscheidung über lokale und gruppenweite IT-Investitionen sowie Prüfung und Überwachung einzelner IT-Vorhaben.",0.8612278699874878
"GROUP MERGERS AND ACQUISITIONS COMMITTEE Renate Wagner (Chairwoman), Oliver Bäte, Niran Peiris, Giulio Terzariol.","GROUP MERGERS AND ACQUISITIONS COMMITTEE Renate Wagner (Vorsitz), Oliver Bäte, Niran Peiris, Giulio Terzariol.",0.9858941435813904
"In the financial year 2020, the following Group committees were in place: Group committees Responsibilities GROUP COMPENSATION COMMITTEE Designing, monitoring, and improving Board members of Allianz SE and executives group-wide compensation systems in line below Allianz SE Board level.","Im Geschäftsjahr 2020 bestanden folgende Konzernausschüsse: Konzernausschüsse Zuständigkeiten GROUP COMPENSATION COMMITTEE Ausgestaltung, Überwachung und Weiterentwick- Vorstandsmitglieder der Allianz SE und lung der konzernweiten Vergütungssysteme unter Führungskräfte unterhalb des Vorstands Berücksichtigung aufsichtsrechtlicher Vorgaben der Allianz SE.",0.8706921935081482
GROUP INVESTMENT COMMITTEE Specifying the strategic asset allocation for the Board members of Allianz SE and Group to enable consistent implementation by Allianz Group executives.,"GROUP INVESTMENT COMMITTEE Spezifizierung der strategischen Asset Allocation Vorstandsmitglieder der Allianz SE und für den Konzern, um eine konsistente Umsetzung Führungskräfte des Allianz Konzerns.",0.9151245951652527
"the operating units, particularly in relation to alternative assets, monitoring of performance across all asset classes and ensuring consistent organization of the Investment Management function and Investment Governance across the Group.","durch die Operativen Einheiten zu ermöglichen, insbesondere in Bezug auf Alternative Assets, Überwachung der Performance über alle Asset- Klassen hinweg sowie Sicherstellung einer konsistenten Organisation der Investment Management Funktion und der Investment Governance im Konzern.",0.9453378319740295
The Allianz Group runs its operating entities and business segments via an integrated management and control process.,Die operativen Einheiten und Geschäftsbereiche des Allianz Konzerns werden über einen integrierten Management- und Kontrollprozess gesteuert.,0.936394214630127
"First, the Holding and the operating entities define the business strategies and goals.",Holding und operative Einheiten definieren zunächst die geschäftsspezifischen Strategien und Ziele.,0.8843895792961121
Details on the Board of Management’s reporting to the Supervisory Board are laid down in the information rules issued by the Supervisory Board.,Einzelheiten der Berichterstat- tung werden in der vom Aufsichtsrat erlassenen Informationsordnung geregelt.,0.911428689956665
"Diversity concept for the Board of Management and succession planning In accordance with the legislation on the implementation of the Euro- pean guidelines as regards the disclosure of non-financial and diver- sity information (CSR Directive), the diversity concept for the Board of Management, its objectives, implementation, and results achieved are to be reported for the 2020 financial year.","Diversitätskonzept für den Vorstand und Nachfolgeplanung Entsprechend der Gesetzgebung zur Umsetzung der EU-Richtlinie zur Angabe nichtfinanzieller und die Diversität betreffender Informatio- nen (CSR-Richtlinie) ist auch für das Geschäftsjahr 2020 über das Diversitätskonzept für den Vorstand, dessen Ziele, Umsetzung und erreichte Ergebnisse zu berichten.",0.9139624238014221
"The Supervisory Board adopted the following diversity concept for the Board of Management of Allianz SE: “For the composition of the Management Board, the Supervisory Board aims for an adequate ‘Diversity of Minds’.",Der Aufsichtsrat hat das folgende Diversitätskonzept für den Vorstand der Allianz SE festgelegt: „Der Aufsichtsrat strebt bei der Besetzung des Vorstands das Ziel einer angemessenen ‚Diversity of Minds‘ an.,0.9310765862464905
