english,german,similarity
We have already prepared for this next phase in 2018 and have established the new position of Chief Business Transformation Officer.,Auf diese nächste Phase haben wir uns im Jahr 2018 bereits vorbereitet und die Position eines Chief Business Transformation Officers geschaffen.,0.9097110033035278
"In addition, we are redesigning our direct-to-consumer processes and building a highly efficient and scalable platform from scratch which will give us higher flexibility and speed to react to changing customer demands.","Zudem gestalten wir die Prozesse neu, mit denen wir uns direkt an unsere Kunden wenden, und bauen eine von Grund auf neue hocheffiziente und skalierbare Plattform, um flexibler und schneller auf sich ändernde Kundenanforderungen reagieren zu können.",0.8987699747085571
We want to further improve our global Inclusive Meritocracy Index to 73 % or higher.,Außerdem wollen wir unseren Inclusive Meritocracy Index weiter verbessern: auf 73 % oder höher.,0.8585554957389832
We will remain a solid and trusted partner at our customers’ side and a strong value creator for our investors.,Wir werden weiterhin ein solider und vertrauenswürdiger Partner an der Seite unserer Kunden sein und für unsere Anleger starken Wertzuwachs schaffen.,0.9279728531837463
"The regular meetings took place in February, March, May, August, October, and December.","Die regulären Sitzungen fanden im Februar, März, Mai, August, Oktober und Dezember statt.",0.9513421654701233
"The Board of Management informed the Supervisory Board on the course of business as well as on the development of Allianz SE and the Allianz Group, including deviations in actual business developments from the planning.","Der Vorstand informierte über den Gang der Geschäfte sowie die Entwicklung der Allianz SE und des Allianz Konzerns, einschließlich der Abweichungen des tatsächlichen Geschäftsverlaufs von der Planung.",0.9117426872253418
"Further key reporting topics were strategic issues, such as the status of implementation of the Renewal Agenda and the following strategic course for 2019-2021, as laid down in the Renewal Agenda 2.0.","Weitere Schwerpunkte der Berichterstattung waren strategische Themen, wie der Stand der Umsetzung der Renewal Agenda sowie die darauf aufbauende strategische Weichenstellung für 2019 bis 2021 mit der Renewal Agenda 2.0.",0.8907850980758667
"In addition, the Supervisory Board thoroughly reviewed the Board of Management’s planning for the financial year 2019 as well as for the three-year period from 2019 to 2021.",Zudem befasste sich der Aufsichtsrat ausführlich mit der Planung des Vorstands für das Geschäfts- jahr 2019 und der Drei-Jahres-Planung 2019 bis 2021.,0.8936446309089661
"In addition, the Supervisory Board thoroughly dealt with the new remuneration system for the Board of Management introduced in 2019, personnel matters related to the Board of Management as well as with the findings of the review of the efficiency of the Supervisory Board, which was carried out with the support of an external advisor.","Daneben beschäftigte sich der Aufsichtsrat umfassend mit der Einführung eines neuen Vorstands- vergütungssystems ab 2019, Vorstandspersonalia sowie mit dem Ergebnis der mit Unterstützung eines externen Beraters durchgeführten Überprüfung der Effizienz der Aufsichtsratstätigkeit.",0.8973016142845154
"Members of the Supervisory Board who were unable to attend meetings of the Supervisory Board or its committees were excused and, as a rule, cast their votes in writing.","Soweit Mitglieder des Aufsichtsrats nicht an Sitzungen des Aufsichtsrats oder seiner Ausschüsse teilnehmen konnten, waren diese entschuldigt und haben ihre Stimme in der Regel schriftlich abgegeben.",0.8780350089073181
"The appointed audit firm, KPMG AG Wirtschaftsprüfungsgesellschaft (KPMG), Munich, reported in detail on the preliminary results of their audit.","Die beauftragte KPMG AG Wirtschaftsprüfungsgesellschaft (KPMG), München, berichtete ausführlich über das vorläufige Ergebnis der Abschlussprüfung.",0.9227480888366699
"In the further course of the meeting, the Supervisory Board also discussed the target achievement of each individual member of the Board of Management and, on this basis, set their variable remuneration for the financial year 2017.",Im weiteren Sitzungsverlauf behandelte der Aufsichtsrat die Zielerreichung der einzelnen Vorstandsmitglieder und setzte die variable Vergütung für das Geschäftsjahr 2017 entsprechend fest.,0.8604059219360352
"In addition, the latest developments in China and the resulting opportunities for Allianz were discussed.",Ferner wurden aktuelle Entwicklungen in China und daraus resultierende Chancen der Allianz behandelt.,0.8697362542152405
"Next, the Board of Management gave the first part of its presentation on the future strategy of Allianz.",Anschließend stellte der Vorstand den ersten Teil der Präsentation zur künftigen Strategie vor.,0.8991952538490295
"After taking stock of the results of the Renewal Agenda that had been launched in 2015, the presentation addressed relevant external trends and the ongoing changes in the significance of geographical regions and markets, along with the challenges that might result for Allianz.",Nach einer Bestandsaufnahme zur 2015 gestarteten Renewal Agenda wurden relevante externe Trends und die sich abzeichnende Veränderung der Bedeutung geographischer Regionen und Märkte sowie die sich daraus für die Allianz ergebenden Herausforderungen erörtert.,0.9266954660415649
"Effective 1 September 2018, the Supervisory Board decided on the new composition of the committees and elected Mrs. Burkhardt-Berg as deputy chairwoman of the Super- visory Board.",September 2018 beschloss der Aufsichtsrat die Neubesetzung der Ausschüsse und wählte Frau Burkhardt- Berg zur stellvertretenden Aufsichtsratsvorsitzenden.,0.8703001141548157
"As part of its report on business developments, the Board of Management also addressed the consequences of the collapse of a bridge in Genoa, Italy, the conclusion of an exclusive long-term partnership agreement with the International Olympic Committee (IOC) as well as the current investigation into the financial sector carried out by the Royal Commission in Australia.","Im Rahmen des Berichts des Vorstands über den Geschäftsverlauf wurde auch auf die Auswirkungen des Brückeneinsturzes im italienischen Genua, den Abschluss eines exklusiven und langfristigen Partnerschaftsvertrages mit dem Internationalen Olympischen Komitee (IOC) sowie die Untersuchungen des Finanzsektors durch die Royal Commission in Australien einge- gangen.",0.8982968926429749
The Supervisory Board resolved a 5-year extension of Mr. Oliver Bäte’s term as CEO of Allianz SE.,"Daneben beschloss der Aufsichtsrat, das Mandat von Herrn Oliver Bäte als CEO der Allianz SE um 5 Jahre zu verlängern.",0.9158571362495422
"Following the meeting, the Supervisory Board approved in a written procedure the conclusion of a new Board of Management contract with Mr. Bäte in November 2018.",Dem Abschluss des neuen Vorstandsdienstvertrages mit Herrn Bäte hat der Aufsichtsrat nachfolgend im November 2018 im schriftlichen Verfahren zugestimmt.,0.8824533820152283
"The Supervisory Board also reviewed the planning for both the financial year 2019 and the three-year period from 2019 to 2021, as well as specifically for IT-related investments.",Ferner behandelte der Aufsichtsrat die Planung für das Geschäftsjahr 2019 und die Drei-Jahres-Planung 2019 bis 2021 sowie die IT-Investment-Planung.,0.9071511030197144
"Other key topics included the preparatory review and revision of the Board of Management’s remuneration system, target achievement of the Board of Management members in the financial year 2017, and defining the targets for the 2019 variable remuneration.","Weitere Schwerpunkte bildeten die vorbereitende Überprüfung und Überarbeitung des Vorstandsvergütungssystems, die Zielerreichung der Vorstandsmitglieder für das Geschäftsjahr 2017 sowie die Vorbereitung der Zielfestsetzung für die variable Vergütung 2019.",0.8624241948127747
"In addition, it dealt extensively with the compliance system, the internal audit system, and the financial reporting process as well as the respective internal controls.","Darüber hinaus befasste sich der Ausschuss eingehend mit dem Compliance-System, dem internen Revisionssystem sowie mit dem Rechnungslegungsprozess und den internen Kontrollen im Rahmen der Finanzberichterstattung.",0.8801347017288208
"Furthermore, the committee dealt with the Internal Audit function’s audit plan for 2019.",Zudem befasste sich der Prüfungsausschuss mit dem Prüfungsplan der internen Revision für 2019.,0.8605555295944214
Annual Report 2018 − Allianz Group The Risk Committee held two meetings in 2018.,Geschäftsbericht 2018 − Allianz Konzern Der Risikoausschuss hielt im Jahr 2018 zwei Sitzungen ab.,0.9416157603263855
"In both meetings, the committee discussed the current risk situation of the Allianz Group and Allianz SE with the Board of Management.",In beiden Sitzungen beriet der Ausschuss mit dem Vorstand die aktuelle Risikosituation des Allianz Konzerns und der Allianz SE.,0.9103028774261475
"The committee took a detailed look at the risk strategy and capital management, as well as the effectiveness of the risk management system for the Allianz Group and Allianz SE.",Der Ausschuss befasste sich eingehend mit dem Kapitalmanagement sowie der Wirksamkeit des Risikomanagementsystems für den Allianz Konzern und die Allianz SE.,0.8696708083152771
"Other matters considered included the risk strategy pursued by both Allianz SE and the Allianz Group, the report on Allianz’s own risk and solvency assessment (ORSA), and the planned changes to the internal Solvency II model.","Weitere Beratungsgegenstände bildeten die Risikostrategie der Allianz SE und des Allianz Konzerns, der Bericht über die unternehmenseigene Risiko- und Solvabilitätsbeurteilung (ORSA) sowie Änderungen am internen Solvency-II-Modell.",0.8813113570213318
"The Technology Committee held two meetings in the 2018 financial year, in which it extensively discussed IT transformation and the IT harmonization across the Allianz Group.","Der Technologieausschuss hielt im Geschäftsjahr 2018 zwei Sitzungen ab, in denen er sich eingehend mit der IT-Transformation sowie der IT-Harmonisierung im Allianz Konzern befasste.",0.9454635977745056
Another key topic in both meetings was IT security.,Ein weiterer Schwerpunkt in beiden Sitzungen war die IT-Sicherheit.,0.9192112684249878
"The Supervisory Board appointed PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft (PwC) as statutory auditor for the annual Allianz SE and consolidated financial statements, as well as for the review of the half-yearly financial report of the financial year 2018.",Zum Abschlussprüfer für den Jahres- und den Konzernabschluss sowie für die prüferische Durchsicht des Halbjahresfinanzberichts des Geschäftsjahres 2018 hat der Aufsichtsrat die PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft (PwC) bestellt.,0.8800105452537537
PwC performed a review of the half- yearly financial report.,Den Halbjahresfinanzbericht hat PwC einer prüferischen Durchsicht unterzogen.,0.8880981802940369
The 2018 financial year also saw personnel changes within Allianz SE’s Board of Management.,Auch im Vorstand der Allianz SE ergaben sich im Geschäftsjahr 2018 Veränderungen.,0.8736417889595032
Membership in comparable1 supervisory bodies Membership in Group bodies Allianz France S.A. Vice Chairwoman since 1 September 2018 Chairwoman of the Group Works Council of Allianz SE Membership in other statutory supervisory boards and SE administrative boards in Germany Allianz Deutschland AG until 2 March 2018 Member of various Supervisory Boards Membership in other statutory supervisory boards and SE administrative boards in Germany Festo AG Membership in comparable1 supervisory bodies Festo Management AG since 1 August 2018 Employee of Allianz Informatique G.I.E.,Juli 2018 Vorsitzender des Konzernbetriebsrats der Allianz France S.A. Mitgliedschaft in vergleichbaren1 Kontrollgremien Konzernmandate Allianz France S.A. Mitglied verschiedener Aufsichtsräte Mitgliedschaft in gesetzlich zu bildenden inländischen Aufsichtsräten und SE-Verwaltungsräten Festo AG Mitgliedschaft in vergleichbaren1 Kontrollgremien Festo Management AG Angestellter der Allianz Beratungs- und Vertriebs-AG Mitgliedschaft in gesetzlich zu bildenden inländischen Aufsichtsräten und SE-Verwaltungsräten Konzernmandate Allianz Deutschland AG Angestellter der Allianz Technology SE Mitgliedschaft in gesetzlich zu bildenden inländischen Aufsichtsräten und SE-Verwaltungsräten Konzernmandate Allianz Technology SE seit 1.,0.8609033823013306
"Membership in comparable1 supervisory bodies Membership in Group bodies Allianz France S.A. 1_Generally, we regard memberships in other supervisory bodies as “comparable” if the company is listed on a stock exchange or has more than 500 employees.","Mitgliedschaft in vergleichbaren1 Kontrollgremien Konzernmandate Allianz France S.A. 1_Mandate in anderen Kontrollgremien sehen wir in der Regel dann als vergleichbar an, wenn das Unternehmen börsennotiert ist oder mehr als 500 Mitarbeiter hat.",0.8993476033210754
The Board of Management and the Supervisory Board of Allianz SE thus attach great importance to complying with the recommendations of the German Corporate Governance Code (hereinafter referred to as the “Code”).,Vorstand und Aufsichtsrat der Allianz SE legen daher großen Wert auf die Einhaltung der Empfehlungen des Deutschen Corporate Governance Kodex (im Folgenden „Kodex“).,0.8635287880897522
"Preparation of the capital and liquidity planning for the Group and Allianz SE, implementing and overseeing the principles of group-wide capital and liquidity planning, as well as investment strategy and preparing risk strategy.","Überwachung der Grundsätze der konzernweiten Kapital- und Liquiditätsplanung sowie der Invest- mentstrategie, und die Vorbereitung der Risiko- strategie.",0.8775390982627869
"This includes, in particular, significant individual investments and guidelines for currency management, Group financing and internal Group capital management, as well as establishing and overseeing a group-wide risk management and monitoring system including dynamic stress tests.","Dazu zählen insbesondere wesentliche Einzelinvestitionen und Richtlinien für das Wäh- rungsmanagement, die Konzernfinanzierung und das konzerninterne Kapitalmanagement sowie die Einrichtung und Überwachung eines konzern- weiten Risikomanagement- und Risikoüberwach- ungssystems einschließlich dynamischer Stresstests.",0.8754462003707886
"As a European Company, Allianz SE is subject to special European SE regulations and the German SE Implementation Act (“SE- Ausführungsgesetz”) Involvement Act in addition to the German SE Employee (“SE-Beteiligungsgesetz”).",Unternehmensverfassung der Europäischen Aktiengesellschaft (SE) Als Europäische Aktiengesellschaft unterliegt die Allianz SE zusätzlich zum deutschen Aktienrecht den speziellen europäischen SE-Rege- lungen und dem deutschen SE-Ausführungsgesetz sowie dem SE- Beteiligungsgesetz.,0.8615636825561523
"In addition to Board committees, there are also Group committees.",Neben den Vorstandsausschüssen bestehen Konzernausschüsse.,0.8549023270606995
"First, the Holding and the operating entities define the business strategies and goals.",Holding und operative Einheiten definieren zunächst die geschäftsspezifischen Strategien und Ziele.,0.8843894600868225
Details on the Board of Management’s reporting to the Supervisory Board are laid down in the information rules issued by the Supervisory Board.,Einzelheiten der Bericht- erstattung werden in der vom Aufsichtsrat erlassenen Informations- ordnung geregelt.,0.9035886526107788
Principles and function of the Supervisory Board The German Co-Determination Act (“Mitbestimmungsgesetz”) does not apply to Allianz SE because it has the legal form of a European Company (SE).,Grundlagen und Arbeitsweise des Aufsichtsrats Aufgrund der Rechtsform als Europäische Aktiengesellschaft gilt das deutsche Mitbestimmungsgesetz für die Allianz SE nicht.,0.8598746061325073
The Supervisory Board currently in office comprises four employee representatives from Germany and one each from France and the United Kingdom.,Dem derzeit amtierenden Aufsichtsrat gehören vier Arbeitnehmervertreter aus Deutschland und je ein Arbeitnehmervertreter aus Frankreich und dem Vereinigten Königreich an.,0.8709679245948792
"According to § 17 (2) of the German SE Implementation Act (“SE- Ausführungsgesetz”), the Supervisory Board of Allianz SE shall be composed of at least 30 % women and at least 30 % men.",Gemäß § 17 Absatz 2 SE-Aus- führungsgesetz müssen im Aufsichtsrat der Allianz SE Frauen und Männer jeweils mit einem Anteil von mindestens 30 % vertreten sein.,0.8579287528991699
"Annual Report 2018 − Allianz Group OBJECTIVES OF THE SUPERVISORY BOARD REGARDING ITS COMPOSITION The objectives for the composition of the Supervisory Board in the version of August 2017, as specified to implement a recommendation by the Code, are set out below.",Geschäftsbericht 2018 − Allianz Konzern ZIELE DES AUFSICHTSRATS HINSICHTLICH SEINER ZUSAMMENSETZUNG Die Ziele für die Zusammensetzung des Aufsichtsrats (in der Fassung von August 2017) in Umsetzung der Kodex-Empfehlung sind nach- folgend dargestellt.,0.8637685179710388
These objectives take into account the regulatory requirements for the composition of the Supervisory Board as well as the relevant recommendations of the German Corporate Governance Code (“GCGC”).,Diese Ziele berücksichtigen die gesetzlichen Anforderungen für die Zusammensetzung des Aufsichts- rats sowie die entsprechenden Empfehlungen des Deutschen Corporate Governance Kodex („DCGK“).,0.915155827999115
"The members of the Supervisory Board must have the expertise and experience necessary for a diligent and autonomous exercise of the Allianz SE Supervisory Board mandate, in particular for exercising control of and giving advice to the Board of Management as well as for the active support of the development of the company.","Die Mitglieder des Aufsichtsrats müssen über Kenntnisse und Erfahrungen verfügen, die zur gewissen- haften und eigenverantwortlichen Erfüllung der Aufgaben als Aufsichtsratsmitglied der Allianz SE, insbesondere der Überwachung und Beratung des Vorstands sowie der aktiven Begleitung der Ent- wicklung des Unternehmens, erforderlich sind.",0.8705540895462036
"This comprises in particular: – adequate expertise in all business areas; – adequate expertise in the insurance and finance sector or comparable relevant experience and expertise in other sectors; – adequate expertise in the regulatory provisions material for Allianz SE (supervisory law, including Solvency II regulation, corporate and capital markets law, corporate governance); – ability to assess the business risks; – knowledge of accounting and risk management basics.","Darunter fallen insbesondere: – ausreichende Kenntnisse aller Geschäftsbereiche; – angemessene Kenntnisse im Versicherungs- und Finanzsektor oder entsprechend relevante Erfahrungen und Kenntnisse in anderen Branchen; – angemessene Kenntnisse der für die Allianz SE wesentlichen gesetzlichen Regelungen (Aufsichtsrecht, einschließlich Solvency-II-Regelwerk, Gesellschafts- und Kapitalmarktrecht, Corporate Governance); – Fähigkeit, die Risiken der Geschäfte zu beurteilen; – Kenntnisse der Grundzüge der Bilanzierung und des Risikomanagements.",0.8802171349525452
"The GCGC defines a person as independent who, in particular, does not have any business or personal relations with Allianz SE or its executive bodies, a controlling shareholder, or an enterprise associated with the latter, which may cause a substantial and not merely temporary conflict of interest.","Unabhängig ist nach den Regelungen des DCGK insbesondere, wer in keiner geschäftlichen oder persönlichen Beziehung zur Allianz SE oder deren Organen, einem kontrollierenden Aktionär oder einem mit diesem verbundenen Unternehmen steht, die einen wesentlichen und nicht nur vorübergehenden Interessenkonflikt begründen kann.",0.8838410377502441
"To further specify the definition of independence, the Supervisory Board of Allianz SE states the following: – Former members of the Allianz SE Board of Management shall not be deemed independent during the mandatory corporate law cooling-off period.",Zur weiteren Konkretisierung der Unabhängigkeit hält der Aufsichtsrat der Allianz SE folgendes fest: – Ehemalige Mitglieder des Vorstands der Allianz SE gelten während der Laufzeit der aktienrechtlichen Cooling-Off-Periode nicht als unabhängig.,0.8715704083442688
– Members of the Supervisory Board of Allianz SE in office for more than 15 years shall not be deemed independent.,– Mitglieder des Aufsichtsrats der Allianz SE mit einer Zugehörigkeitsdauer von mehr als 15 Jahren gelten nicht als unabhängig.,0.9317692518234253
"Applying such definition, at least eight members of the Supervisory Board shall be independent.",Entsprechend dieser Definition sollen mindestens acht Mitglieder des Aufsichtsrats unabhängig sein.,0.9479174017906189
"In case shareholder representatives and employee representatives are viewed separately, at least four of each should be independent.","Soweit Anteilseignervertreter und Arbeitnehmervertreter getrennt betrachtet werden, sollen jeweils mindestens vier Mitglieder unabhängig sein.",0.8731648325920105
"The following requirements and objectives apply to the composition of Allianz SE’s Supervisory Board: – depending on possible membership in one or more of the current six Supervisory Board special committees, this involves extra time planning to participate in these Committee meetings and do the necessary preparation for these meetings; this applies in particular for the Audit and risk Committees; – they can attend extraordinary meetings of the Supervisory Board or of a special committee to deal with special matters as and when required.",Folgende Anforderungen und Zielsetzungen sollen für die Zusammensetzung des Aufsichtsrats der Allianz SE gelten: – abhängig von der Mitgliedschaft in einem oder mehreren der derzeit bestehenden sechs Aufsichtsratsausschüsse zusätzlicher zeitlicher Aufwand für die Teilnahme an den Ausschuss- sitzungen und die angemessene Vorbereitung hierfür entsteht; dies gilt insbesondere für den Prüfungs- und den Risikoausschuss; – zusätzlich außerordentliche Sitzungen des Aufsichtsrats oder eines Ausschusses zur Behandlung von Sonderthemen notwendig werden können.,0.8930096626281738
"The members of the Supervisory Board shall, as a rule, not be older than 70 years of age.",Die Mitglieder des Aufsichtsrats sollen in der Regel nicht älter als 70 Jahre sein.,0.9113234281539917
"The continuous period of membership for any member of the Supervisory Board should, as a rule, not exceed 15 years.",Die fortlaufende Zugehörigkeitsdauer eines Mitglieds des Aufsichtsrats soll in der Regel einen Zeitraum von 15 Jahren nicht überschreiten.,0.9007096290588379
7.,7.,0.9999993443489075
Former Allianz SE Management Board members Former Allianz SE Management Board members are subject to the mandatory corporate law cooling- off period of two years.,Ehemalige Vorstandsmitglieder der Allianz SE Für ehemalige Vorstandsmitglieder der Allianz SE gilt die aktienrechtliche Cooling-Off-Periode von zwei Jahren.,0.9235339164733887
II.,II.,1.0
"– At least four of the members must, on the basis of their origin or function, represent regions or cultural areas in which Allianz SE conducts significant business.","– Mindestens vier Mitglieder sollten aufgrund von Herkunft oder Tätigkeit Regionen oder Kulturräume vertreten, in denen die Allianz SE maßgebliches Geschäft betreibt.",0.9390620589256287
I.3).,I.3).,0.9999999403953552
"With four female and eight male Supervisory Board members, the current legislation for equal participation of women and men in leadership positions (statutory gender quota of 30 %) is being met.",Mit vier weiblichen und acht männlichen Aufsichtsratsmitgliedern wird auch die im Ge- setz zur gleichberechtigten Teilhabe von Frauen und Männern an Führungspositionen geregelte gesetzliche Geschlechterquote von 30 % erfüllt.,0.861125111579895
"In addition, the Super- visory Board has five members with international backgrounds.",Dem Aufsichtsrat gehören zudem fünf Mitglieder mit internationalem Hintergrund an.,0.9081588983535767
The current composition of the Supervisory Board and its committees is described on page 7.,Die aktuelle Zusammensetzung des Aufsichtsrats und seiner Ausschüsse ist auf Seite 7 dargestellt.,0.9085885882377625
Allianz SE regularly promotes the use of internet services.,Die Nutzung von Internetservices wird von der Allianz SE nachhaltig gefördert.,0.8553652167320251
"The annual financial statements of Allianz SE, the Allianz Group’s consolidated financial statements, and the respective management reports are published within 90 days of the end of each financial year.",Der Jahresabschluss der Allianz SE und der Konzernabschluss des Allianz Konzerns sowie die jeweiligen Lageberichte werden innerhalb von 90 Tagen nach Ende des jeweiligen Geschäftsjahres veröffentlicht.,0.867581307888031
"Information is also made available at the AGM, at press and analysts’ conferences, and on the Allianz Group’s website.","Weitere Informationen stellt der Allianz Konzern in der Hauptver- sammlung, in Presse- und Analystenkonferenzen sowie auf der Unternehmenswebsite zur Verfügung.",0.8602589964866638
You can find the 2019 financial calendar on our website at www.allianz.com/financialcalendar.,Den Finanzkalender für 2019 finden Sie auf unserer Internetseite unter www.allianz.com/finanzkalender.,0.9358003735542297
"The regulatory requirements for corporate governance applicable for insurance companies, insurance groups, and financial conglomerates are also important.","Von Bedeutung sind zudem die für Versicherungsunternehmen, Versicherungsgruppen und Finanzkonglomerate geltenden aufsichts- rechtlichen Anforderungen an die Unternehmensverfassung.",0.8512293100357056
Annual Report 2018 − Allianz Group STATEMENT ON CORPORATE MANAGEMENT PURSUANT TO § 315d AND § 289f OF THE HGB The Statement on Corporate Management pursuant to § 315d and § 289f of the German Commercial Code (“Handelsgesetzbuch – HGB”) forms part of the Group Management Report.,Geschäftsbericht 2018 − Allianz Konzern ERKLÄRUNG ZUR UNTERNEHMENSFÜHRUNG GEMÄß § 315d UND § 289f HGB Die Erklärung zur Unternehmensführung gemäß § 315d und § 289f Handelsgesetzbuch (HGB) ist Bestandteil des Konzernlageberichts.,0.8725442886352539
"The requirements placed on the internal control systems are essential not only for the resilience and franchise value of the company, but also to maintain the confidence of the capital market, our customers, and the public.","Die Anforderungen an die internen Kontrollen sind nicht nur wesentlich für den Bestand des Unternehmens und den Unternehmenswert, sondern auch für das Vertrauen des Kapitalmarkts, der Kunden und der Öffentlichkeit.",0.88535076379776
Integrity is at the core of our compliance program and the basis to safeguard Allianz’s reputation as a trusted financial services provider.,"Integrität steht im Mittelpunkt unseres Compliance Programms und bildet die Basis, um den Ruf der Allianz als zuverlässiger Finanz- dienstleister zu schützen.",0.9137573838233948
"The global compliance program coordinated by Allianz SE’s Group Compliance function supports our employees, managers and executive board members to act responsibly and with integrity in all situations.","Das durch die Group Compliance Funktion der Allianz SE koordinierte weltweite Compliance Programm hilft unseren Mitarbeitern, Führungs- kräften und Mitgliedern der Geschäftsführung dabei, in allen Situati- onen verantwortlich und integer zu handeln.",0.9051852226257324
"We participate in the United Nations Global Compact, the world’s largest and most important initiative for responsible corporate leadership, and respect the Guide- lines of the Organization for Economic Cooperation and Development (OECD Guidelines) for Multinational Enterprises in that we integrate sustainability and corporate responsibility into our business.","Belegt durch unsere Teilnahme am Global Compact der Vereinten Nationen (UN Global Compact), der weltweit größten und wichtigsten Initiative für verant- wortungsvolle Unternehmensführung, und unsere Beachtung der Leitsätze der Organisation für wirtschaftliche Zusammenarbeit und Entwicklung (OECD-Leitsätze) für multinationale Unternehmen integ- rieren wir Nachhaltigkeit und Unternehmensverantwortung in unser Geschäft.",0.9113002419471741
"To enhance our understanding of compliance issues and share best practices, we work with organizations such as the German Institute for Compliance (DICO), the Global Insurance Chief Compliance Officers Forum (CCO Forum), and the S20 – The Sponsors’ Voice.","Um unser Verständnis für Compliance-Themen zu verbessern und be- währte Arbeitsweisen untereinander auszutauschen, arbeiten wir mit Organisationen wie dem Deutschen Institut für Compliance (DICO), dem Global Insurance Chief Compliance Officers Forum (CCO Forum) und dem S20 – The Sponsors‘ Voice zusammen.",0.8885598182678223
"Our Code of Conduct for Business Ethics and Compliance and the internal Compliance policies and guidelines derived from it provide all employees, managers, and executive board members with clear and practical guidance, enabling them to act in line with the values of the Allianz Group.","Unser Verhaltenskodex für Geschäftsethik und Compliance (Code of Conduct) und die auf dessen Basis erlassenen internen Richtlinien geben allen Mitarbeitern, Führungskräften und Mitgliedern der Geschäftsführung klare und praktikable Orientierungshilfen für ein den Wertmaßstäben des Allianz Konzerns entsprechendes Verhalten.",0.8698127269744873
